ID;x;y;year;field_id;ahn_mean;crop_name;ndvi_values
31 ; 221961.864129678 ; 451649.941337348 ; 2012 ; 3129249 ; 1508.7962962962963 ; Grasland, blijvend ; []
31 ; 221961.864129678 ; 451649.941337348 ; 2015 ; 3365919 ; 1508.7962962962963 ; Grasland, blijvend ; [0.487202, 0.561167, 0.50862, 0.43645, 0.681555]
31 ; 221961.864129678 ; 451649.941337348 ; 2017 ; 4111088 ; 1508.7962962962963 ; Grasland, tijdelijk ; [0.654, 0.705, 0.69, 0.657, 0.666]
32 ; 222889.809670378 ; 452017.548525638 ; 2016 ; 490032 ; 1680.95 ; Erwten, groene/gele, groen te oogsten ; [0.378991, 0.405213, 0.407174, 0.419287, 0.418135]
32 ; 222889.809670378 ; 452017.548525638 ; 2014 ; 1306764 ; 1688.2978723404256 ; Groenten open grond (inclusief groentezaden) ; [0.671798, 0.655196, 0.663078, 0.706827, 0.732141]
32 ; 222889.809670378 ; 452017.548525638 ; 2013 ; 2262305 ; 1681.4588235294118 ; Grasland, blijvend ; [0.257609, 0.323945, 0.27487, 0.303287, 0.295161]
32 ; 222889.809670378 ; 452017.548525638 ; 2012 ; 2748711 ; 1681.4588235294118 ; Grasland, blijvend ; []
32 ; 222889.809670378 ; 452017.548525638 ; 2015 ; 3966977 ; 1680.95 ; Mais, snij- ; [0.166948, 0.284948, 0.247743, 0.25993, 0.352448]
32 ; 222889.809670378 ; 452017.548525638 ; 2017 ; 4135268 ; 1680.95 ; Aardappelen, consumptie ; [0.255, 0.504, 0.168, 0.33, 0.342]
33 ; 220645.264946313 ; 450549.167293563 ; 2016 ; 639332 ; 1522.1333333333334 ; Gerst, zomer- ; [0.330463, 0.379537, 0.372132, 0.381684, 0.326032]
33 ; 220645.264946313 ; 450549.167293563 ; 2014 ; 954640 ; 1522.1333333333334 ; Triticale ; [0.418021, 0.380005, 0.392889, 0.428016, 0.476963]
33 ; 220645.264946313 ; 450549.167293563 ; 2013 ; 1828128 ; 1522.1333333333334 ; Gerst, zomer- ; [0.292116, 0.412026, 0.333774, 0.347763, 0.362205]
33 ; 220645.264946313 ; 450549.167293563 ; 2012 ; 2768778 ; 1522.2222222222222 ; Triticale ; []
33 ; 220645.264946313 ; 450549.167293563 ; 2015 ; 3527202 ; 1522.1333333333334 ; Gerst, zomer- ; [0.226647, 0.351442, 0.278174, 0.285305, 0.372932]
33 ; 220645.264946313 ; 450549.167293563 ; 2017 ; 4481281 ; 1522.1333333333334 ; Triticale ; [0.342, 0.444, 0.597, 0.564, 0.483]
34 ; 223047.331135058 ; 451221.538017064 ; 2016 ; 191076 ; 1653.835616438356 ; Mais, snij- ; [0.307191, 0.295891, 0.318651, 0.337837, 0.335682]
34 ; 223047.331135058 ; 451221.538017064 ; 2014 ; 1536216 ; 1654.2837837837837 ; Mais, snij- ; [0.343668, 0.28737, 0.340986, 0.40411, 0.424416]
34 ; 223047.331135058 ; 451221.538017064 ; 2013 ; 2354195 ; 1653.506329113924 ; Mais, snij- ; [0.22546, 0.315074, 0.290583, 0.294431, 0.295777]
34 ; 223047.331135058 ; 451221.538017064 ; 2012 ; 3044196 ; 1653.506329113924 ; Mais, snij- ; []
34 ; 223047.331135058 ; 451221.538017064 ; 2015 ; 3968778 ; 1653.835616438356 ; Mais, snij- ; [0.174833, 0.248518, 0.272903, 0.250868, 0.2243]
34 ; 223047.331135058 ; 451221.538017064 ; 2017 ; 4600589 ; 1653.835616438356 ; Mais, snij- ; [0.222, 0.27, 0.258, 0.258, 0.249]
35 ; 222526.889618057 ; 450693.2258764 ; 2016 ; 93294 ; 1602.0 ; Mais, snij- ; [0.337091, 0.347936, 0.355495, 0.376114, 0.370273]
35 ; 222526.889618057 ; 450693.2258764 ; 2014 ; 1528816 ; 1602.0 ; Mais, snij- ; [0.307332, 0.320236, 0.342536, 0.396895, 0.406605]
35 ; 222526.889618057 ; 450693.2258764 ; 2013 ; 2308902 ; 1601.3870967741937 ; Mais, snij- ; [0.242459, 0.3339, 0.303559, 0.308055, 0.305327]
35 ; 222526.889618057 ; 450693.2258764 ; 2012 ; 3044194 ; 1601.3870967741937 ; Mais, snij- ; []
35 ; 222526.889618057 ; 450693.2258764 ; 2015 ; 3917604 ; 1602.0 ; Mais, snij- ; [0.186836, 0.245045, 0.328336, 0.253627, 0.258777]
35 ; 222526.889618057 ; 450693.2258764 ; 2017 ; 4638307 ; 1602.0 ; Mais, snij- ; [0.225, 0.282, 0.276, 0.342, 0.351]
36 ; 220344.446390298 ; 450553.428979166 ; 2016 ; 645924 ; 1429.6666666666667 ; Mais, snij- ; [0.406282, 0.421629, 0.427024, 0.409659, 0.421065]
36 ; 220344.446390298 ; 450553.428979166 ; 2014 ; 946842 ; 1429.6666666666667 ; Grasland, tijdelijk ; [0.594562, 0.553082, 0.610271, 0.637265, 0.658753]
36 ; 220344.446390298 ; 450553.428979166 ; 2013 ; 1689198 ; 1429.6666666666667 ; Grasland, tijdelijk ; [0.489094, 0.547647, 0.454188, 0.439559, 0.460435]
36 ; 220344.446390298 ; 450553.428979166 ; 2012 ; 2411984 ; 1429.6666666666667 ; Gerst, zomer- ; []
36 ; 220344.446390298 ; 450553.428979166 ; 2015 ; 3315823 ; 1429.6666666666667 ; Grasland, tijdelijk ; [0.459282, 0.486188, 0.423359, 0.425712, 0.583476]
36 ; 220344.446390298 ; 450553.428979166 ; 2017 ; 4680569 ; 1429.6666666666667 ; Mais, snij- ; [0.483, 0.261, 0.276, 0.264, 0.222]
37 ; 221355.662835287 ; 450176.60275126 ; 2016 ; 157290 ; 1589.3214285714287 ; Grasland, tijdelijk ; [0.515964, 0.592036, 0.6076, 0.615021, 0.560914]
37 ; 221355.662835287 ; 450176.60275126 ; 2014 ; 1574272 ; 1589.3214285714287 ; Mais, snij- ; [0.517475, 0.408014, 0.432064, 0.29545, 0.326886]
37 ; 221355.662835287 ; 450176.60275126 ; 2013 ; 2306028 ; 1589.3214285714287 ; Mais, snij- ; [0.308036, 0.409014, 0.316529, 0.330579, 0.318221]
37 ; 221355.662835287 ; 450176.60275126 ; 2012 ; 3200789 ; 1589.3214285714287 ; Grasland, tijdelijk ; []
37 ; 221355.662835287 ; 450176.60275126 ; 2015 ; 3315819 ; 1589.3214285714287 ; Grasland, tijdelijk ; [0.411486, 0.396536, 0.486821, 0.412364, 0.427236]
37 ; 221355.662835287 ; 450176.60275126 ; 2017 ; 4007623 ; 1589.3214285714287 ; Grasland, tijdelijk ; [0.612, 0.696, 0.702, 0.705, 0.663]
38 ; 221320.711983268 ; 450114.259332288 ; 2016 ; 352510 ; 1602.909090909091 ; Bos, blijvend, met herplantplicht ; [0.3399, 0.494825, 0.5245, 0.496325, 0.48645]
38 ; 221320.711983268 ; 450114.259332288 ; 2014 ; 946874 ; 1602.909090909091 ; Bos, blijvend, met herplantplicht ; [0.451, 0.447025, 0.450525, 0.458625, 0.51995]
38 ; 221320.711983268 ; 450114.259332288 ; 2013 ; 1689209 ; 1602.909090909091 ; Bos, blijvend, met herplantplicht ; [0.362325, 0.502225, 0.4459, 0.4496, 0.47445]
38 ; 221320.711983268 ; 450114.259332288 ; 2012 ; 2930851 ; 1602.909090909091 ; Bos, blijvend, met herplantplicht ; []
38 ; 221320.711983268 ; 450114.259332288 ; 2015 ; 3315836 ; 1602.909090909091 ; Bos, blijvend, met herplantplicht ; [0.372775, 0.287, 0.450025, 0.354675, 0.353175]
38 ; 221320.711983268 ; 450114.259332288 ; 2017 ; 4489223 ; 1602.909090909091 ; Bos, blijvend, met herplantplicht ; [0.612, 0.603, 0.564, 0.612, 0.615]
39 ; 222114.305219132 ; 452363.674340224 ; 2016 ; 380903 ; 1494.0 ; Grasland, blijvend ; [0.4285, 0.52, 0.5327, 0.5, 0.4807]
39 ; 222114.305219132 ; 452363.674340224 ; 2014 ; 980032 ; 1494.0 ; Grasland, blijvend ; [0.5053, 0.4893, 0.5, 0.551, 0.5698]
39 ; 222114.305219132 ; 452363.674340224 ; 2013 ; 1950538 ; 1494.0 ; Grasland, blijvend ; [0.3451, 0.425, 0.3958, 0.3882, 0.3882]
39 ; 222114.305219132 ; 452363.674340224 ; 2015 ; 3424110 ; 1494.0 ; Grasland, blijvend ; [0.413, 0.4368, 0.375, 0.5128, 0.45]
40 ; 222197.713361785 ; 452211.810609801 ; 2016 ; 673632 ; 1509.6666666666667 ; Grasland, tijdelijk ; [0.533161, 0.617029, 0.585071, 0.619486, 0.560007]
40 ; 222197.713361785 ; 452211.810609801 ; 2014 ; 980028 ; 1596.7954545454545 ; Grasland, blijvend ; [0.647731, 0.61443, 0.626687, 0.681055, 0.71875]
40 ; 222197.713361785 ; 452211.810609801 ; 2013 ; 2296322 ; 1512.5777777777778 ; Mais, snij- ; [0.334693, 0.46882, 0.428557, 0.427273, 0.43988]
40 ; 222197.713361785 ; 452211.810609801 ; 2012 ; 2748447 ; 1521.4310344827586 ; Grasland, blijvend ; []
40 ; 222197.713361785 ; 452211.810609801 ; 2015 ; 3424104 ; 1555.6933333333334 ; Grasland, blijvend ; [0.511783, 0.548867, 0.503123, 0.539035, 0.673771]
40 ; 222197.713361785 ; 452211.810609801 ; 2017 ; 4559217 ; 1555.6933333333334 ; Grasland, blijvend ; [0.57, 0.666, 0.648, 0.678, 0.681]
41 ; 220753.560858631 ; 450774.82325961 ; 2016 ; 184943 ; 1489.5238095238096 ; Mais, snij- ; [0.37578, 0.34929, 0.39317, 0.42361, 0.39424]
41 ; 220753.560858631 ; 450774.82325961 ; 2014 ; 1577910 ; 1489.5238095238096 ; Mais, snij- ; [0.40791, 0.3449, 0.40356, 0.43803, 0.47202]
41 ; 220753.560858631 ; 450774.82325961 ; 2013 ; 2373100 ; 1479.3846153846155 ; Mais, snij- ; [0.354683, 0.404433, 0.358017, 0.367667, 0.395417]
41 ; 220753.560858631 ; 450774.82325961 ; 2012 ; 3053682 ; 1478.6666666666667 ; Mais, snij- ; []
41 ; 220753.560858631 ; 450774.82325961 ; 2015 ; 3918091 ; 1489.5238095238096 ; Mais, snij- ; [0.28725, 0.39473, 0.32278, 0.4735, 0.47218]
41 ; 220753.560858631 ; 450774.82325961 ; 2017 ; 4750731 ; 1489.5238095238096 ; Mais, snij- ; [0.372, 0.27, 0.297, 0.288, 0.567]
42 ; 222175.295825521 ; 451623.291138771 ; 2016 ; 202263 ; 1510.0 ; Grasland, blijvend ; []
42 ; 222175.295825521 ; 451623.291138771 ; 2014 ; 897286 ; 1510.0 ; Grasland, blijvend ; []
42 ; 222175.295825521 ; 451623.291138771 ; 2013 ; 1780956 ; 1510.0 ; Grasland, blijvend ; []
42 ; 222175.295825521 ; 451623.291138771 ; 2012 ; 2899246 ; 1510.0 ; Grasland, blijvend ; []
42 ; 222175.295825521 ; 451623.291138771 ; 2015 ; 3478256 ; 1510.0 ; Grasland, blijvend ; []
42 ; 222175.295825521 ; 451623.291138771 ; 2017 ; 4299316 ; 1510.0 ; Grasland, blijvend ; [0.579, 0.666, 0.693, 0.624, 0.633]
43 ; 221923.357985997 ; 451434.109335031 ; 2016 ; 398250 ; 1525.1785714285713 ; Mais, snij- ; [0.372966, 0.429934, 0.444895, 0.474385, 0.466498]
43 ; 221923.357985997 ; 451434.109335031 ; 2014 ; 1537450 ; 1525.298245614035 ; Mais, snij- ; [0.435932, 0.390395, 0.396629, 0.459188, 0.486366]
43 ; 221923.357985997 ; 451434.109335031 ; 2013 ; 2352210 ; 1524.6271186440679 ; Mais, snij- ; [0.297765, 0.429914, 0.403533, 0.415014, 0.422393]
43 ; 221923.357985997 ; 451434.109335031 ; 2012 ; 3074586 ; 1524.6271186440679 ; Mais, snij- ; []
43 ; 221923.357985997 ; 451434.109335031 ; 2015 ; 3924788 ; 1525.298245614035 ; Mais, snij- ; [0.340429, 0.446795, 0.395049, 0.389365, 0.544778]
43 ; 221923.357985997 ; 451434.109335031 ; 2017 ; 4394810 ; 1525.298245614035 ; Mais, snij- ; [0.468, 0.606, 0.237, 0.207, 0.192]
44 ; 221631.060292366 ; 451113.823859853 ; 2016 ; 587933 ; 1490.125 ; Grasland, blijvend ; [0.42096, 0.47932, 0.53054, 0.4811, 0.47728]
44 ; 221631.060292366 ; 451113.823859853 ; 2014 ; 974958 ; 1490.125 ; Grasland, blijvend ; [0.43756, 0.4354, 0.46802, 0.511, 0.53222]
44 ; 221631.060292366 ; 451113.823859853 ; 2013 ; 1906133 ; 1490.125 ; Grasland, blijvend ; [0.40074, 0.47096, 0.40734, 0.41078, 0.41346]
44 ; 221631.060292366 ; 451113.823859853 ; 2012 ; 2796222 ; 1490.125 ; Grasland, blijvend ; []
44 ; 221631.060292366 ; 451113.823859853 ; 2015 ; 3578202 ; 1490.125 ; Grasland, blijvend ; [0.36468, 0.42292, 0.35024, 0.34784, 0.53424]
44 ; 221631.060292366 ; 451113.823859853 ; 2017 ; 4387986 ; 1490.125 ; Grasland, blijvend ; [0.543, 0.612, 0.585, 0.498, 0.564]
45 ; 220837.809603153 ; 450115.739684864 ; 2016 ; 343176 ; 1543.2058823529412 ; Gerst, winter- ; [0.340926, 0.403889, 0.443468, 0.412079, 0.406221]
45 ; 220837.809603153 ; 450115.739684864 ; 2014 ; 1588457 ; 1543.2058823529412 ; Mais, korrel- ; [0.35727400000000004, 0.347847, 0.403089, 0.440179, 0.442216]
45 ; 220837.809603153 ; 450115.739684864 ; 2013 ; 2211900 ; 1543.2058823529412 ; Triticale ; [0.446716, 0.377105, 0.326811, 0.326153, 0.342863]
45 ; 220837.809603153 ; 450115.739684864 ; 2012 ; 2514798 ; 1543.2058823529412 ; Mais, korrel- ; []
45 ; 220837.809603153 ; 450115.739684864 ; 2015 ; 3575055 ; 1543.2058823529412 ; Bieten, suiker- ; [0.240174, 0.255553, 0.352263, 0.242963, 0.252547]
45 ; 220837.809603153 ; 450115.739684864 ; 2017 ; 4482401 ; 1543.2058823529412 ; Mais, korrel- ; [0.333, 0.399, 0.339, 0.318, 0.453]
46 ; 220699.322306 ; 451843.569133014 ; 2016 ; 113811 ; 1375.5 ; Bos zonder herplantplicht ; []
46 ; 220699.322306 ; 451843.569133014 ; 2014 ; 1128397 ; 1375.5 ; Braak, natuur- ; []
46 ; 220699.322306 ; 451843.569133014 ; 2013 ; 1894787 ; 1375.5 ; Braak, natuur- ; []
46 ; 220699.322306 ; 451843.569133014 ; 2012 ; 2984203 ; 1375.5 ; Braak, natuur- ; []
46 ; 220699.322306 ; 451843.569133014 ; 2015 ; 3650506 ; 1375.5 ; Braak, natuur- ; []
46 ; 220699.322306 ; 451843.569133014 ; 2017 ; 4202182 ; 1375.5 ; Bos zonder herplantplicht ; [0.39, 0.48, 0.681, 0.666, 0.639]
47 ; 221334.881991477 ; 452214.423360222 ; 2012 ; 2923489 ; 1461.8648648648648 ; Grasland, blijvend ; []
48 ; 222499.394899998 ; 450893.149958826 ; 2016 ; 636492 ; 1579.1923076923076 ; Grasland, blijvend ; [0.480756, 0.570125, 0.590169, 0.581781, 0.52425]
48 ; 222499.394899998 ; 450893.149958826 ; 2014 ; 1117750 ; 1579.1923076923076 ; Grasland, blijvend ; [0.557863, 0.565481, 0.57005, 0.624812, 0.65375]
48 ; 222499.394899998 ; 450893.149958826 ; 2013 ; 1886970 ; 1579.1923076923076 ; Grasland, blijvend ; [0.420325, 0.603781, 0.544213, 0.537244, 0.544244]
48 ; 222499.394899998 ; 450893.149958826 ; 2012 ; 2848026 ; 1579.1923076923076 ; Grasland, blijvend ; []
48 ; 222499.394899998 ; 450893.149958826 ; 2015 ; 3847685 ; 1579.1923076923076 ; Grasland, blijvend ; [0.437094, 0.396044, 0.505994, 0.431406, 0.441325]
48 ; 222499.394899998 ; 450893.149958826 ; 2017 ; 4010265 ; 1579.1923076923076 ; Grasland, blijvend ; [0.552, 0.627, 0.705, 0.609, 0.63]
49 ; 221537.522643363 ; 451460.710110289 ; 2016 ; 719474 ; 1513.3877551020407 ; Gerst, zomer- ; [0.400827, 0.421319, 0.438008, 0.4485, 0.423685]
49 ; 221537.522643363 ; 451460.710110289 ; 2014 ; 1592359 ; 1512.08 ; Mais, corncob mix ; [0.337527, 0.284758, 0.309504, 0.332139, 0.352608]
49 ; 221537.522643363 ; 451460.710110289 ; 2013 ; 2174044 ; 1512.08 ; Mais, corncob mix ; [0.204658, 0.305192, 0.279219, 0.279577, 0.271292]
49 ; 221537.522643363 ; 451460.710110289 ; 2012 ; 3174366 ; 1512.9565217391305 ; Mais, corncob mix ; []
49 ; 221537.522643363 ; 451460.710110289 ; 2015 ; 3981807 ; 1512.08 ; Mais, snij- ; [0.204308, 0.316735, 0.256415, 0.272452, 0.346954]
49 ; 221537.522643363 ; 451460.710110289 ; 2017 ; 4368080 ; 1513.3877551020407 ; Mais, snij- ; [0.357, 0.465, 0.267, 0.261, 0.228]
50 ; 222204.818167671 ; 452496.080533806 ; 2016 ; 674781 ; 1517.6153846153845 ; Mais, snij- ; [0.360208, 0.392928, 0.420884, 0.439536, 0.435528]
50 ; 222204.818167671 ; 452496.080533806 ; 2014 ; 1542462 ; 1520.3076923076924 ; Mais, snij- ; [0.426296, 0.363715, 0.427507, 0.493944, 0.521878]
50 ; 222204.818167671 ; 452496.080533806 ; 2013 ; 2342428 ; 1520.475 ; Mais, snij- ; [0.271593, 0.324697, 0.300828, 0.300079, 0.28641]
50 ; 222204.818167671 ; 452496.080533806 ; 2012 ; 2806839 ; 1520.2 ; Gerst, winter- ; []
50 ; 222204.818167671 ; 452496.080533806 ; 2015 ; 3998114 ; 1520.3076923076924 ; Mais, snij- ; [0.318404, 0.439485, 0.383763, 0.571763, 0.533515]
50 ; 222204.818167671 ; 452496.080533806 ; 2017 ; 4079179 ; 1518.775 ; Grasland, blijvend ; [0.336, 0.471, 0.594, 0.471, 0.624]
51 ; 221507.090873141 ; 449819.289427354 ; 2016 ; 84656 ; 1589.7407407407406 ; Mais, snij- ; [0.313686, 0.406779, 0.418493, 0.403114, 0.438279]
51 ; 221507.090873141 ; 449819.289427354 ; 2014 ; 1192774 ; 1589.7407407407406 ; Grasland, tijdelijk ; [0.583311, 0.515207, 0.572621, 0.615964, 0.613771]
51 ; 221507.090873141 ; 449819.289427354 ; 2013 ; 1957133 ; 1589.7407407407406 ; Grasland, tijdelijk ; [0.429493, 0.585586, 0.514943, 0.512657, 0.532664]
51 ; 221507.090873141 ; 449819.289427354 ; 2012 ; 2853946 ; 1589.7407407407406 ; Grasland, tijdelijk ; []
51 ; 221507.090873141 ; 449819.289427354 ; 2015 ; 3640176 ; 1589.7407407407406 ; Grasland, tijdelijk ; [0.467621, 0.440371, 0.421543, 0.391929, 0.48562]
51 ; 221507.090873141 ; 449819.289427354 ; 2017 ; 4414904 ; 1588.625 ; Grasland, tijdelijk ; [0.285, 0.36, 0.312, 0.282, 0.621]
52 ; 220595.071395571 ; 451148.892791827 ; 2016 ; 499783 ; 1484.1311475409836 ; Mais, snij- ; [0.269829, 0.275752, 0.308898, 0.321245, 0.309724]
52 ; 220595.071395571 ; 451148.892791827 ; 2014 ; 1531665 ; 1484.1311475409836 ; Mais, snij- ; [0.21375200000000003, 0.218562, 0.249417, 0.275348, 0.2978]
52 ; 220595.071395571 ; 451148.892791827 ; 2013 ; 2318420 ; 1484.1311475409836 ; Mais, snij- ; [0.176556, 0.262449, 0.249864, 0.259664, 0.25314]
52 ; 220595.071395571 ; 451148.892791827 ; 2012 ; 3093035 ; 1484.1311475409836 ; Mais, snij- ; []
52 ; 220595.071395571 ; 451148.892791827 ; 2015 ; 3974887 ; 1484.1311475409836 ; Mais, snij- ; [0.175669, 0.27085, 0.21025, 0.223933, 0.321331]
52 ; 220595.071395571 ; 451148.892791827 ; 2017 ; 4314908 ; 1477.0079365079366 ; Lelie, bloembollen en -knollen ; [0.408, 0.201, 0.576, 0.576, 0.636]
53 ; 222935.211083489 ; 451043.986480036 ; 2016 ; 349316 ; 1614.9032258064517 ; Grasland, blijvend ; [0.471332, 0.494468, 0.558679, 0.571305, 0.496195]
53 ; 222935.211083489 ; 451043.986480036 ; 2014 ; 1463401 ; 1615.655172413793 ; Grasland, blijvend ; [0.570874, 0.49671, 0.5123, 0.570668, 0.597647]
53 ; 222935.211083489 ; 451043.986480036 ; 2013 ; 1636101 ; 1615.7 ; Grasland, blijvend ; [0.35323, 0.562655, 0.52708, 0.514, 0.56651]
53 ; 222935.211083489 ; 451043.986480036 ; 2012 ; 2626496 ; 1615.7 ; Grasland, blijvend ; []
53 ; 222935.211083489 ; 451043.986480036 ; 2015 ; 3733123 ; 1620.0 ; Grasland, blijvend ; [0.285314, 0.428686, 0.409657, 0.411707, 0.48885]
53 ; 222935.211083489 ; 451043.986480036 ; 2017 ; 4735818 ; 1614.9032258064517 ; Grasland, blijvend ; [0.546, 0.672, 0.702, 0.699, 0.699]
54 ; 221974.125248733 ; 449419.98143133 ; 2016 ; 597059 ; 1554.8055555555557 ; Grasland, natuurlijk. Hoofdfunctie natuur. ; [0.327688, 0.365359, 0.368588, 0.3412, 0.332482]
54 ; 221974.125248733 ; 449419.98143133 ; 2014 ; 908808 ; 1554.8055555555557 ; Grasland natuurlijk ; [0.385282, 0.353294, 0.365982, 0.4026, 0.430535]
54 ; 221974.125248733 ; 449419.98143133 ; 2013 ; 1636089 ; 1554.8055555555557 ; Grasland natuurlijk ; [0.2684, 0.395235, 0.359424, 0.3645, 0.371853]
54 ; 221974.125248733 ; 449419.98143133 ; 2012 ; 3140944 ; 1554.8055555555557 ; Natuurlijk grasland (begraasd) met beperkte landbouwact. ; []
54 ; 221974.125248733 ; 449419.98143133 ; 2015 ; 3911002 ; 1554.8055555555557 ; Grasland natuurlijk ; [0.264018, 0.290724, 0.365206, 0.294594, 0.321708]
54 ; 221974.125248733 ; 449419.98143133 ; 2017 ; 4757590 ; 1554.8055555555557 ; Grasland, natuurlijk. Hoofdfunctie natuur. ; [0.435, 0.423, 0.528, 0.522, 0.594]
55 ; 220361.156945216 ; 451095.103874843 ; 2016 ; 44255 ; 1430.061224489796 ; Grasland, blijvend ; [0.516397, 0.61198, 0.605711, 0.611411, 0.56278]
55 ; 220361.156945216 ; 451095.103874843 ; 2014 ; 1327231 ; 1430.061224489796 ; Grasland, blijvend ; [0.643065, 0.586111, 0.587123, 0.630471, 0.662969]
55 ; 220361.156945216 ; 451095.103874843 ; 2013 ; 1882007 ; 1414.0833333333333 ; Grasland, blijvend ; [0.478771, 0.601805, 0.417355, 0.402255, 0.419626]
55 ; 220361.156945216 ; 451095.103874843 ; 2012 ; 2695731 ; 1414.0833333333333 ; Grasland, blijvend ; []
55 ; 220361.156945216 ; 451095.103874843 ; 2015 ; 3421312 ; 1430.061224489796 ; Grasland, blijvend ; [0.484489, 0.521963, 0.476349, 0.473419, 0.647763]
55 ; 220361.156945216 ; 451095.103874843 ; 2017 ; 4442251 ; 1420.3636363636363 ; Lelie, bloembollen en -knollen ; [0.522, 0.639, 0.216, 0.432, 0.558]
56 ; 221856.380376971 ; 450373.25536354 ; 2016 ; 348269 ; 1571.3541666666667 ; Grasland, tijdelijk ; [0.431994, 0.500094, 0.552506, 0.608545, 0.557468]
56 ; 221856.380376971 ; 450373.25536354 ; 2014 ; 1466939 ; 1571.3541666666667 ; Grasland, blijvend ; [0.359132, 0.285861, 0.324981, 0.394194, 0.42031]
56 ; 221856.380376971 ; 450373.25536354 ; 2013 ; 1901193 ; 1571.3541666666667 ; Grasland, blijvend ; [0.304761, 0.420574, 0.42689, 0.427803, 0.461184]
56 ; 221856.380376971 ; 450373.25536354 ; 2012 ; 2660319 ; 1571.3541666666667 ; Grasland, blijvend ; []
56 ; 221856.380376971 ; 450373.25536354 ; 2015 ; 3330591 ; 1571.3541666666667 ; Grasland, blijvend ; [0.237381, 0.340877, 0.348387, 0.36559, 0.422703]
56 ; 221856.380376971 ; 450373.25536354 ; 2017 ; 4266441 ; 1571.3541666666667 ; Grasland, blijvend ; [0.522, 0.669, 0.651, 0.666, 0.672]
57 ; 221676.121590951 ; 450240.003706477 ; 2016 ; 153251 ; 1566.2093023255813 ; Grasland, blijvend ; [0.502465, 0.582909, 0.582735, 0.610739, 0.553235]
57 ; 221676.121590951 ; 450240.003706477 ; 2014 ; 1466938 ; 1566.2093023255813 ; Grasland, blijvend ; [0.6408, 0.583257, 0.555939, 0.617456, 0.658861]
57 ; 221676.121590951 ; 450240.003706477 ; 2013 ; 1901189 ; 1566.2093023255813 ; Grasland, blijvend ; [0.420035, 0.528535, 0.499983, 0.49883, 0.532174]
57 ; 221676.121590951 ; 450240.003706477 ; 2012 ; 2661617 ; 1566.2093023255813 ; Grasland, blijvend ; []
57 ; 221676.121590951 ; 450240.003706477 ; 2015 ; 3330590 ; 1566.2093023255813 ; Grasland, blijvend ; [0.332887, 0.412939, 0.46767, 0.417761, 0.445517]
57 ; 221676.121590951 ; 450240.003706477 ; 2017 ; 4362877 ; 1566.2093023255813 ; Grasland, blijvend ; [0.528, 0.663, 0.654, 0.699, 0.702]
58 ; 222180.158933685 ; 451233.577760712 ; 2014 ; 1398018 ; 1583.5 ; Grasland, blijvend ; [0.5268, 0.4666, 0.5306, 0.58, 0.6122]
58 ; 222180.158933685 ; 451233.577760712 ; 2013 ; 1882678 ; 1583.5 ; Grasland, blijvend ; [0.3529, 0.5454, 0.5272, 0.5157, 0.5102]
58 ; 222180.158933685 ; 451233.577760712 ; 2012 ; 2770314 ; 1583.5 ; Grasland, blijvend ; []
58 ; 222180.158933685 ; 451233.577760712 ; 2015 ; 3891015 ; 1583.5 ; Grasland, blijvend ; [0.3142, 0.4047, 0.4174, 0.4226, 0.5581]
59 ; 220817.988865638 ; 451575.453654406 ; 2016 ; 592163 ; 1424.0294117647059 ; Grasland, blijvend ; [0.539028, 0.630093, 0.637407, 0.644269, 0.583187]
59 ; 220817.988865638 ; 451575.453654406 ; 2014 ; 923050 ; 1424.3333333333333 ; Grasland, blijvend ; [0.567185, 0.537117, 0.545128, 0.574787, 0.618661]
59 ; 220817.988865638 ; 451575.453654406 ; 2013 ; 1605641 ; 1424.3333333333333 ; Grasland, blijvend ; [0.413498, 0.507867, 0.407565, 0.4008, 0.413337]
59 ; 220817.988865638 ; 451575.453654406 ; 2012 ; 2975399 ; 1424.3333333333333 ; Grasland, blijvend ; []
59 ; 220817.988865638 ; 451575.453654406 ; 2015 ; 3815505 ; 1424.0294117647059 ; Grasland, blijvend ; [0.41682, 0.516811, 0.469813, 0.490322, 0.596828]
59 ; 220817.988865638 ; 451575.453654406 ; 2017 ; 4596661 ; 1424.0294117647059 ; Grasland, blijvend ; [0.522, 0.555, 0.66, 0.456, 0.408]
60 ; 221481.993766051 ; 450039.78987837 ; 2016 ; 164319 ; 1586.6323529411766 ; Mais, snij- ; [0.30297, 0.299477, 0.328534, 0.323079, 0.331166]
60 ; 221481.993766051 ; 450039.78987837 ; 2014 ; 1262307 ; 1586.6323529411766 ; Aardappelen, poot op zand/veengrond (NAK) ; [0.5268, 0.268504, 0.287161, 0.285367, 0.299984]
60 ; 221481.993766051 ; 450039.78987837 ; 2013 ; 2377849 ; 1590.326923076923 ; Mais, snij- ; [0.278218, 0.371118, 0.348747, 0.347579, 0.352447]
60 ; 221481.993766051 ; 450039.78987837 ; 2012 ; 3051258 ; 1590.326923076923 ; Mais, snij- ; []
60 ; 221481.993766051 ; 450039.78987837 ; 2015 ; 3930903 ; 1586.6323529411766 ; Mais, snij- ; [0.263596, 0.26768, 0.373237, 0.306924, 0.313759]
60 ; 221481.993766051 ; 450039.78987837 ; 2017 ; 4137383 ; 1586.6323529411766 ; Mais, snij- ; [0.264, 0.258, 0.249, 0.237, 0.549]
